id,district_id,district_name,property_type,size_sqm,total_monthly_rent_eur,sample_size_analyzed
103,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1749,480
104,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1633,480
105,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1584,480
106,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1799,480
107,1,Mitte,1-Bedroom Flat (1+1 / 1+2),53,1511,480
108,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1594,480
109,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1657,480
110,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1501,480
111,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1664,480
112,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1320,480
113,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1880,480
114,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1597,480
115,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1563,480
116,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1610,480
117,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1599,480
118,1,Mitte,1-Bedroom Flat (1+1 / 1+2),51,1527,480
119,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1884,480
120,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1731,480
121,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1820,480
122,1,Mitte,1-Bedroom Flat (1+1 / 1+2),63,1641,480
123,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1607,480
124,1,Mitte,1-Bedroom Flat (1+1 / 1+2),86,2091,480
125,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1509,480
126,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1796,480
127,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1698,480
128,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1640,480
129,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1757,480
130,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1733,480
131,1,Mitte,1-Bedroom Flat (1+1 / 1+2),72,1911,480
132,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1849,480
133,1,Mitte,1-Bedroom Flat (1+1 / 1+2),82,2004,480
134,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1645,480
135,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1444,480
136,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1658,480
137,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1347,480
138,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1508,480
139,1,Mitte,1-Bedroom Flat (1+1 / 1+2),76,1940,480
140,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1648,480
141,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1683,480
142,1,Mitte,1-Bedroom Flat (1+1 / 1+2),50,1399,480
143,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1556,480
144,1,Mitte,1-Bedroom Flat (1+1 / 1+2),63,1835,480
145,1,Mitte,1-Bedroom Flat (1+1 / 1+2),66,1500,480
146,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1597,480
147,1,Mitte,1-Bedroom Flat (1+1 / 1+2),52,1447,480
148,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1444,480
149,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1585,480
150,1,Mitte,1-Bedroom Flat (1+1 / 1+2),66,1945,480
151,1,Mitte,1-Bedroom Flat (1+1 / 1+2),49,1446,480
152,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1381,480
153,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1841,480
154,1,Mitte,1-Bedroom Flat (1+1 / 1+2),63,1776,480
155,1,Mitte,1-Bedroom Flat (1+1 / 1+2),87,2234,480
156,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1469,480
157,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1531,480
158,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1654,480
159,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1739,480
160,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1579,480
161,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,1703,480
162,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1628,480
163,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1696,480
164,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1773,480
165,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1579,480
166,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1655,480
167,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1660,480
168,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1633,480
169,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1711,480
170,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1795,480
171,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1632,480
172,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1864,480
173,1,Mitte,1-Bedroom Flat (1+1 / 1+2),72,1884,480
174,1,Mitte,1-Bedroom Flat (1+1 / 1+2),51,1724,480
175,1,Mitte,1-Bedroom Flat (1+1 / 1+2),48,1541,480
176,1,Mitte,1-Bedroom Flat (1+1 / 1+2),66,1638,480
177,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1657,480
178,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1824,480
179,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1422,480
180,1,Mitte,1-Bedroom Flat (1+1 / 1+2),79,1856,480
181,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1719,480
182,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1737,480
183,1,Mitte,1-Bedroom Flat (1+1 / 1+2),79,1975,480
184,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1822,480
185,1,Mitte,1-Bedroom Flat (1+1 / 1+2),72,1798,480
186,1,Mitte,1-Bedroom Flat (1+1 / 1+2),73,1956,480
187,1,Mitte,1-Bedroom Flat (1+1 / 1+2),73,1797,480
188,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1670,480
189,1,Mitte,1-Bedroom Flat (1+1 / 1+2),48,1600,480
190,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1706,480
191,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1465,480
192,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1604,480
193,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1807,480
194,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1698,480
195,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1893,480
196,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1865,480
197,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1593,480
198,1,Mitte,1-Bedroom Flat (1+1 / 1+2),52,1561,480
199,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1720,480
200,1,Mitte,1-Bedroom Flat (1+1 / 1+2),79,2017,480
201,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1897,480
202,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1547,480
203,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1692,480
204,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1855,480
205,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,1690,480
206,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1658,480
207,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1652,480
208,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1813,480
209,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1834,480
210,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1807,480
211,1,Mitte,1-Bedroom Flat (1+1 / 1+2),46,1341,480
212,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1764,480
213,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1655,480
214,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1846,480
215,1,Mitte,1-Bedroom Flat (1+1 / 1+2),63,1667,480
216,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1829,480
217,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1645,480
218,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1697,480
219,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1755,480
220,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1478,480
221,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1817,480
222,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1700,480
223,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1769,480
224,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1735,480
225,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,1825,480
226,1,Mitte,1-Bedroom Flat (1+1 / 1+2),82,2028,480
227,1,Mitte,1-Bedroom Flat (1+1 / 1+2),52,1553,480
228,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1655,480
229,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1687,480
230,1,Mitte,1-Bedroom Flat (1+1 / 1+2),53,1625,480
231,1,Mitte,1-Bedroom Flat (1+1 / 1+2),50,1388,480
232,1,Mitte,1-Bedroom Flat (1+1 / 1+2),66,1888,480
233,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1679,480
234,1,Mitte,1-Bedroom Flat (1+1 / 1+2),73,1929,480
235,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1534,480
236,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1384,480
237,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,1771,480
238,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1706,480
239,1,Mitte,1-Bedroom Flat (1+1 / 1+2),63,1760,480
240,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1583,480
241,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1679,480
242,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1717,480
243,1,Mitte,1-Bedroom Flat (1+1 / 1+2),78,1996,480
244,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1560,480
245,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1671,480
246,1,Mitte,1-Bedroom Flat (1+1 / 1+2),87,2113,480
247,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1359,480
248,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1378,480
249,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1330,480
250,1,Mitte,1-Bedroom Flat (1+1 / 1+2),47,1475,480
251,1,Mitte,1-Bedroom Flat (1+1 / 1+2),62,1707,480
252,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1539,480
253,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1933,480
254,1,Mitte,1-Bedroom Flat (1+1 / 1+2),66,1706,480
255,1,Mitte,1-Bedroom Flat (1+1 / 1+2),48,1374,480
256,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1857,480
257,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1800,480
258,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1838,480
259,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1584,480
260,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1554,480
261,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1879,480
262,1,Mitte,1-Bedroom Flat (1+1 / 1+2),49,1515,480
263,1,Mitte,1-Bedroom Flat (1+1 / 1+2),77,1988,480
264,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1861,480
265,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1790,480
266,1,Mitte,1-Bedroom Flat (1+1 / 1+2),48,1455,480
267,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1519,480
268,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,1833,480
269,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1609,480
270,1,Mitte,1-Bedroom Flat (1+1 / 1+2),63,1707,480
271,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1760,480
272,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1864,480
273,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1704,480
274,1,Mitte,1-Bedroom Flat (1+1 / 1+2),48,1448,480
275,1,Mitte,1-Bedroom Flat (1+1 / 1+2),72,1775,480
276,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1777,480
277,1,Mitte,1-Bedroom Flat (1+1 / 1+2),53,1529,480
278,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1598,480
279,1,Mitte,1-Bedroom Flat (1+1 / 1+2),85,1979,480
280,1,Mitte,1-Bedroom Flat (1+1 / 1+2),72,1805,480
281,1,Mitte,1-Bedroom Flat (1+1 / 1+2),51,1513,480
282,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1859,480
283,1,Mitte,1-Bedroom Flat (1+1 / 1+2),78,2201,480
284,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1668,480
285,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1736,480
286,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1707,480
287,1,Mitte,1-Bedroom Flat (1+1 / 1+2),86,2141,480
288,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1344,480
289,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1914,480
290,1,Mitte,1-Bedroom Flat (1+1 / 1+2),49,1536,480
291,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1400,480
292,1,Mitte,1-Bedroom Flat (1+1 / 1+2),73,1806,480
293,1,Mitte,1-Bedroom Flat (1+1 / 1+2),47,1453,480
294,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1641,480
295,1,Mitte,1-Bedroom Flat (1+1 / 1+2),53,1466,480
296,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1423,480
297,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1541,480
298,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1804,480
299,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1672,480
300,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1620,480
301,1,Mitte,1-Bedroom Flat (1+1 / 1+2),83,1974,480
302,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1861,480
303,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1719,480
304,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1584,480
305,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1577,480
306,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1483,480
307,1,Mitte,1-Bedroom Flat (1+1 / 1+2),73,2000,480
308,1,Mitte,1-Bedroom Flat (1+1 / 1+2),72,1954,480
309,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1575,480
310,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1610,480
311,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1705,480
312,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1924,480
313,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1491,480
314,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1886,480
315,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1947,480
316,1,Mitte,1-Bedroom Flat (1+1 / 1+2),78,1976,480
317,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1434,480
318,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1684,480
319,1,Mitte,1-Bedroom Flat (1+1 / 1+2),80,2006,480
320,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,1850,480
321,1,Mitte,1-Bedroom Flat (1+1 / 1+2),68,1850,480
322,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1371,480
323,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1849,480
324,1,Mitte,1-Bedroom Flat (1+1 / 1+2),50,1269,480
325,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1610,480
326,1,Mitte,1-Bedroom Flat (1+1 / 1+2),53,1549,480
327,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1820,480
328,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1290,480
329,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1683,480
330,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1802,480
331,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1587,480
332,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1637,480
333,1,Mitte,1-Bedroom Flat (1+1 / 1+2),53,1613,480
334,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1708,480
335,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1446,480
336,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1554,480
337,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1390,480
338,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1875,480
339,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1604,480
340,1,Mitte,1-Bedroom Flat (1+1 / 1+2),56,1597,480
341,1,Mitte,1-Bedroom Flat (1+1 / 1+2),77,2007,480
342,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1716,480
343,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1640,480
344,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1685,480
345,1,Mitte,1-Bedroom Flat (1+1 / 1+2),69,1852,480
346,1,Mitte,1-Bedroom Flat (1+1 / 1+2),65,1710,480
347,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1674,480
348,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1558,480
349,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1548,480
350,1,Mitte,1-Bedroom Flat (1+1 / 1+2),67,1830,480
351,1,Mitte,1-Bedroom Flat (1+1 / 1+2),61,1878,480
352,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1536,480
353,1,Mitte,1-Bedroom Flat (1+1 / 1+2),58,1609,480
354,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1505,480
355,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1591,480
356,1,Mitte,1-Bedroom Flat (1+1 / 1+2),74,2070,480
357,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1818,480
358,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1554,480
359,1,Mitte,1-Bedroom Flat (1+1 / 1+2),80,1953,480
360,1,Mitte,1-Bedroom Flat (1+1 / 1+2),49,1427,480
361,1,Mitte,1-Bedroom Flat (1+1 / 1+2),70,1870,480
362,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1710,480
363,1,Mitte,1-Bedroom Flat (1+1 / 1+2),45,1417,480
364,1,Mitte,1-Bedroom Flat (1+1 / 1+2),71,1749,480
365,1,Mitte,1-Bedroom Flat (1+1 / 1+2),54,1384,480
366,1,Mitte,1-Bedroom Flat (1+1 / 1+2),78,1871,480
367,1,Mitte,1-Bedroom Flat (1+1 / 1+2),64,1766,480
368,1,Mitte,1-Bedroom Flat (1+1 / 1+2),77,1906,480
369,1,Mitte,1-Bedroom Flat (1+1 / 1+2),57,1616,480
370,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,1873,480
371,1,Mitte,1-Bedroom Flat (1+1 / 1+2),52,1381,480
372,1,Mitte,1-Bedroom Flat (1+1 / 1+2),50,1566,480
373,1,Mitte,1-Bedroom Flat (1+1 / 1+2),59,1577,480
374,1,Mitte,1-Bedroom Flat (1+1 / 1+2),55,1576,480
375,1,Mitte,1-Bedroom Flat (1+1 / 1+2),60,1623,480
376,1,Mitte,1-Bedroom Flat (1+1 / 1+2),75,2026,480
