id,district_id,district_name,property_type,size_sqm,total_monthly_rent_eur,sample_size_analyzed
73,1,Mitte,1-Room Studio (1+0),38,1231,240
74,1,Mitte,1-Room Studio (1+0),29,1001,240
75,1,Mitte,1-Room Studio (1+0),34,1118,240
76,1,Mitte,1-Room Studio (1+0),37,1053,240
77,1,Mitte,1-Room Studio (1+0),36,1139,240
78,1,Mitte,1-Room Studio (1+0),30,1003,240
79,1,Mitte,1-Room Studio (1+0),33,886,240
80,1,Mitte,1-Room Studio (1+0),31,1013,240
81,1,Mitte,1-Room Studio (1+0),36,1108,240
82,1,Mitte,1-Room Studio (1+0),33,1195,240
83,1,Mitte,1-Room Studio (1+0),38,1246,240
84,1,Mitte,1-Room Studio (1+0),32,1117,240
85,1,Mitte,1-Room Studio (1+0),33,1090,240
86,1,Mitte,1-Room Studio (1+0),36,1120,240
87,1,Mitte,1-Room Studio (1+0),41,1236,240
88,1,Mitte,1-Room Studio (1+0),37,1261,240
89,1,Mitte,1-Room Studio (1+0),39,1125,240
90,1,Mitte,1-Room Studio (1+0),36,1207,240
91,1,Mitte,1-Room Studio (1+0),38,1125,240
92,1,Mitte,1-Room Studio (1+0),31,1126,240
93,1,Mitte,1-Room Studio (1+0),31,1048,240
94,1,Mitte,1-Room Studio (1+0),41,1243,240
95,1,Mitte,1-Room Studio (1+0),31,1013,240
96,1,Mitte,1-Room Studio (1+0),35,1058,240
97,1,Mitte,1-Room Studio (1+0),33,1122,240
98,1,Mitte,1-Room Studio (1+0),40,1268,240
99,1,Mitte,1-Room Studio (1+0),31,1137,240
100,1,Mitte,1-Room Studio (1+0),33,1028,240
101,1,Mitte,1-Room Studio (1+0),33,1188,240
102,1,Mitte,1-Room Studio (1+0),35,1139,240
103,1,Mitte,1-Room Studio (1+0),41,1160,240
104,1,Mitte,1-Room Studio (1+0),28,915,240
105,1,Mitte,1-Room Studio (1+0),36,1166,240
106,1,Mitte,1-Room Studio (1+0),41,1261,240
107,1,Mitte,1-Room Studio (1+0),32,1084,240
108,1,Mitte,1-Room Studio (1+0),35,1038,240
109,1,Mitte,1-Room Studio (1+0),44,1331,240
110,1,Mitte,1-Room Studio (1+0),35,1175,240
111,1,Mitte,1-Room Studio (1+0),37,1166,240
112,1,Mitte,1-Room Studio (1+0),31,1102,240
113,1,Mitte,1-Room Studio (1+0),36,1107,240
114,1,Mitte,1-Room Studio (1+0),40,1246,240
115,1,Mitte,1-Room Studio (1+0),37,1258,240
116,1,Mitte,1-Room Studio (1+0),34,1139,240
117,1,Mitte,1-Room Studio (1+0),38,1149,240
118,1,Mitte,1-Room Studio (1+0),34,1128,240
119,1,Mitte,1-Room Studio (1+0),30,1187,240
120,1,Mitte,1-Room Studio (1+0),28,934,240
121,1,Mitte,1-Room Studio (1+0),40,1271,240
122,1,Mitte,1-Room Studio (1+0),29,1066,240
123,1,Mitte,1-Room Studio (1+0),41,1244,240
124,1,Mitte,1-Room Studio (1+0),44,1197,240
125,1,Mitte,1-Room Studio (1+0),37,1244,240
126,1,Mitte,1-Room Studio (1+0),38,1180,240
127,1,Mitte,1-Room Studio (1+0),33,1129,240
128,1,Mitte,1-Room Studio (1+0),38,1228,240
129,1,Mitte,1-Room Studio (1+0),39,1149,240
130,1,Mitte,1-Room Studio (1+0),33,1046,240
131,1,Mitte,1-Room Studio (1+0),32,1145,240
132,1,Mitte,1-Room Studio (1+0),34,1276,240
133,1,Mitte,1-Room Studio (1+0),35,1142,240
134,1,Mitte,1-Room Studio (1+0),34,1082,240
135,1,Mitte,1-Room Studio (1+0),34,1188,240
136,1,Mitte,1-Room Studio (1+0),35,1090,240
137,1,Mitte,1-Room Studio (1+0),30,1021,240
138,1,Mitte,1-Room Studio (1+0),34,1192,240
139,1,Mitte,1-Room Studio (1+0),28,993,240
140,1,Mitte,1-Room Studio (1+0),35,1028,240
141,1,Mitte,1-Room Studio (1+0),30,1007,240
142,1,Mitte,1-Room Studio (1+0),30,1060,240
143,1,Mitte,1-Room Studio (1+0),33,1069,240
144,1,Mitte,1-Room Studio (1+0),36,1259,240
145,1,Mitte,1-Room Studio (1+0),41,1131,240
146,1,Mitte,1-Room Studio (1+0),37,1163,240
147,1,Mitte,1-Room Studio (1+0),35,1114,240
148,1,Mitte,1-Room Studio (1+0),35,1147,240
149,1,Mitte,1-Room Studio (1+0),31,1012,240
150,1,Mitte,1-Room Studio (1+0),32,1098,240
151,1,Mitte,1-Room Studio (1+0),37,1225,240
152,1,Mitte,1-Room Studio (1+0),32,1101,240
153,1,Mitte,1-Room Studio (1+0),38,1262,240
154,1,Mitte,1-Room Studio (1+0),34,1107,240
155,1,Mitte,1-Room Studio (1+0),35,1069,240
156,1,Mitte,1-Room Studio (1+0),33,1147,240
157,1,Mitte,1-Room Studio (1+0),37,1158,240
158,1,Mitte,1-Room Studio (1+0),35,1089,240
159,1,Mitte,1-Room Studio (1+0),37,1169,240
160,1,Mitte,1-Room Studio (1+0),33,1080,240
161,1,Mitte,1-Room Studio (1+0),34,1093,240
162,1,Mitte,1-Room Studio (1+0),37,1150,240
163,1,Mitte,1-Room Studio (1+0),41,1334,240
164,1,Mitte,1-Room Studio (1+0),30,1052,240
165,1,Mitte,1-Room Studio (1+0),31,1046,240
166,1,Mitte,1-Room Studio (1+0),43,1264,240
167,1,Mitte,1-Room Studio (1+0),36,1188,240
168,1,Mitte,1-Room Studio (1+0),29,979,240
169,1,Mitte,1-Room Studio (1+0),29,977,240
170,1,Mitte,1-Room Studio (1+0),25,991,240
171,1,Mitte,1-Room Studio (1+0),43,1291,240
172,1,Mitte,1-Room Studio (1+0),28,973,240
173,1,Mitte,1-Room Studio (1+0),32,1023,240
174,1,Mitte,1-Room Studio (1+0),38,1241,240
175,1,Mitte,1-Room Studio (1+0),29,1074,240
176,1,Mitte,1-Room Studio (1+0),41,1360,240
177,1,Mitte,1-Room Studio (1+0),44,1246,240
178,1,Mitte,1-Room Studio (1+0),44,1279,240
179,1,Mitte,1-Room Studio (1+0),31,1086,240
180,1,Mitte,1-Room Studio (1+0),31,1090,240
181,1,Mitte,1-Room Studio (1+0),28,998,240
182,1,Mitte,1-Room Studio (1+0),40,1225,240
183,1,Mitte,1-Room Studio (1+0),35,1167,240
184,1,Mitte,1-Room Studio (1+0),39,1111,240
185,1,Mitte,1-Room Studio (1+0),37,1158,240
186,1,Mitte,1-Room Studio (1+0),35,1202,240
187,1,Mitte,1-Room Studio (1+0),29,969,240
188,1,Mitte,1-Room Studio (1+0),25,925,240
189,1,Mitte,1-Room Studio (1+0),40,1221,240
190,1,Mitte,1-Room Studio (1+0),28,983,240
191,1,Mitte,1-Room Studio (1+0),27,926,240
192,1,Mitte,1-Room Studio (1+0),36,1086,240
193,1,Mitte,1-Room Studio (1+0),39,1206,240
194,1,Mitte,1-Room Studio (1+0),34,1103,240
195,1,Mitte,1-Room Studio (1+0),37,1221,240
196,1,Mitte,1-Room Studio (1+0),36,1190,240
197,1,Mitte,1-Room Studio (1+0),33,1135,240
198,1,Mitte,1-Room Studio (1+0),32,1084,240
199,1,Mitte,1-Room Studio (1+0),33,1075,240
200,1,Mitte,1-Room Studio (1+0),31,1094,240
201,1,Mitte,1-Room Studio (1+0),40,1298,240
202,1,Mitte,1-Room Studio (1+0),28,1089,240
203,1,Mitte,1-Room Studio (1+0),33,1138,240
204,1,Mitte,1-Room Studio (1+0),30,1057,240
205,1,Mitte,1-Room Studio (1+0),35,1049,240
206,1,Mitte,1-Room Studio (1+0),37,1255,240
207,1,Mitte,1-Room Studio (1+0),33,1184,240
208,1,Mitte,1-Room Studio (1+0),33,1153,240
209,1,Mitte,1-Room Studio (1+0),25,1103,240
210,1,Mitte,1-Room Studio (1+0),41,1229,240
211,1,Mitte,1-Room Studio (1+0),25,975,240
212,1,Mitte,1-Room Studio (1+0),28,1039,240
213,1,Mitte,1-Room Studio (1+0),36,1100,240
214,1,Mitte,1-Room Studio (1+0),39,1258,240
215,1,Mitte,1-Room Studio (1+0),38,1193,240
216,1,Mitte,1-Room Studio (1+0),28,1071,240
217,1,Mitte,1-Room Studio (1+0),33,1019,240
218,1,Mitte,1-Room Studio (1+0),40,1354,240
219,1,Mitte,1-Room Studio (1+0),34,1250,240
220,1,Mitte,1-Room Studio (1+0),34,1097,240
221,1,Mitte,1-Room Studio (1+0),31,1164,240
222,1,Mitte,1-Room Studio (1+0),30,1092,240
223,1,Mitte,1-Room Studio (1+0),31,1038,240
224,1,Mitte,1-Room Studio (1+0),39,1187,240
225,1,Mitte,1-Room Studio (1+0),32,1152,240
226,1,Mitte,1-Room Studio (1+0),41,1285,240
227,1,Mitte,1-Room Studio (1+0),31,1035,240
228,1,Mitte,1-Room Studio (1+0),34,1139,240
229,1,Mitte,1-Room Studio (1+0),30,1091,240
230,1,Mitte,1-Room Studio (1+0),34,1017,240
231,1,Mitte,1-Room Studio (1+0),30,1018,240
232,1,Mitte,1-Room Studio (1+0),34,1233,240
233,1,Mitte,1-Room Studio (1+0),35,1088,240
234,1,Mitte,1-Room Studio (1+0),35,1117,240
235,1,Mitte,1-Room Studio (1+0),35,1173,240
236,1,Mitte,1-Room Studio (1+0),39,1209,240
237,1,Mitte,1-Room Studio (1+0),41,1300,240
238,1,Mitte,1-Room Studio (1+0),31,1199,240
239,1,Mitte,1-Room Studio (1+0),35,1088,240
240,1,Mitte,1-Room Studio (1+0),41,1371,240
241,2,Friedrichshain,1-Room Studio (1+0),34,1020,210
242,2,Friedrichshain,1-Room Studio (1+0),33,1075,210
243,2,Friedrichshain,1-Room Studio (1+0),40,1192,210
244,2,Friedrichshain,1-Room Studio (1+0),34,1140,210
245,2,Friedrichshain,1-Room Studio (1+0),33,1094,210
246,2,Friedrichshain,1-Room Studio (1+0),33,1058,210
247,2,Friedrichshain,1-Room Studio (1+0),33,1029,210
248,2,Friedrichshain,1-Room Studio (1+0),32,1095,210
249,2,Friedrichshain,1-Room Studio (1+0),31,952,210
250,2,Friedrichshain,1-Room Studio (1+0),44,1289,210
251,2,Friedrichshain,1-Room Studio (1+0),25,854,210
252,2,Friedrichshain,1-Room Studio (1+0),26,849,210
253,2,Friedrichshain,1-Room Studio (1+0),25,880,210
254,2,Friedrichshain,1-Room Studio (1+0),29,964,210
255,2,Friedrichshain,1-Room Studio (1+0),27,929,210
256,2,Friedrichshain,1-Room Studio (1+0),32,1104,210
257,2,Friedrichshain,1-Room Studio (1+0),40,1205,210
258,2,Friedrichshain,1-Room Studio (1+0),33,1151,210
259,2,Friedrichshain,1-Room Studio (1+0),27,840,210
260,2,Friedrichshain,1-Room Studio (1+0),34,1185,210
261,2,Friedrichshain,1-Room Studio (1+0),33,1021,210
262,2,Friedrichshain,1-Room Studio (1+0),28,999,210
263,2,Friedrichshain,1-Room Studio (1+0),38,1169,210
264,2,Friedrichshain,1-Room Studio (1+0),31,954,210
265,2,Friedrichshain,1-Room Studio (1+0),28,947,210
266,2,Friedrichshain,1-Room Studio (1+0),29,889,210
267,2,Friedrichshain,1-Room Studio (1+0),32,985,210
268,2,Friedrichshain,1-Room Studio (1+0),32,1042,210
269,2,Friedrichshain,1-Room Studio (1+0),34,1033,210
270,2,Friedrichshain,1-Room Studio (1+0),35,1009,210
271,2,Friedrichshain,1-Room Studio (1+0),34,1059,210
272,2,Friedrichshain,1-Room Studio (1+0),27,984,210
273,2,Friedrichshain,1-Room Studio (1+0),30,983,210
274,2,Friedrichshain,1-Room Studio (1+0),39,1196,210
275,2,Friedrichshain,1-Room Studio (1+0),34,1028,210
276,2,Friedrichshain,1-Room Studio (1+0),38,1162,210
277,2,Friedrichshain,1-Room Studio (1+0),31,948,210
278,2,Friedrichshain,1-Room Studio (1+0),25,897,210
279,2,Friedrichshain,1-Room Studio (1+0),34,1118,210
280,2,Friedrichshain,1-Room Studio (1+0),36,1166,210
281,2,Friedrichshain,1-Room Studio (1+0),31,1064,210
282,2,Friedrichshain,1-Room Studio (1+0),32,1061,210
283,2,Friedrichshain,1-Room Studio (1+0),27,938,210
284,2,Friedrichshain,1-Room Studio (1+0),25,872,210
285,2,Friedrichshain,1-Room Studio (1+0),36,1055,210
286,2,Friedrichshain,1-Room Studio (1+0),29,1011,210
287,2,Friedrichshain,1-Room Studio (1+0),34,1021,210
288,2,Friedrichshain,1-Room Studio (1+0),34,1208,210
289,2,Friedrichshain,1-Room Studio (1+0),39,1210,210
290,2,Friedrichshain,1-Room Studio (1+0),36,1096,210
291,2,Friedrichshain,1-Room Studio (1+0),25,847,210
292,2,Friedrichshain,1-Room Studio (1+0),32,902,210
293,2,Friedrichshain,1-Room Studio (1+0),29,841,210
294,2,Friedrichshain,1-Room Studio (1+0),34,1099,210
295,2,Friedrichshain,1-Room Studio (1+0),39,1165,210
296,2,Friedrichshain,1-Room Studio (1+0),30,862,210
297,2,Friedrichshain,1-Room Studio (1+0),26,830,210
298,2,Friedrichshain,1-Room Studio (1+0),30,968,210
299,2,Friedrichshain,1-Room Studio (1+0),29,980,210
300,2,Friedrichshain,1-Room Studio (1+0),33,1033,210
301,2,Friedrichshain,1-Room Studio (1+0),39,1069,210
302,2,Friedrichshain,1-Room Studio (1+0),36,1085,210
303,2,Friedrichshain,1-Room Studio (1+0),32,1067,210
304,2,Friedrichshain,1-Room Studio (1+0),38,1065,210
305,2,Friedrichshain,1-Room Studio (1+0),33,1049,210
306,2,Friedrichshain,1-Room Studio (1+0),33,1067,210
307,2,Friedrichshain,1-Room Studio (1+0),35,1178,210
308,2,Friedrichshain,1-Room Studio (1+0),27,917,210
309,2,Friedrichshain,1-Room Studio (1+0),30,1014,210
310,2,Friedrichshain,1-Room Studio (1+0),27,945,210
311,2,Friedrichshain,1-Room Studio (1+0),31,952,210
312,2,Friedrichshain,1-Room Studio (1+0),27,896,210
313,2,Friedrichshain,1-Room Studio (1+0),39,1138,210
314,2,Friedrichshain,1-Room Studio (1+0),37,1204,210
315,2,Friedrichshain,1-Room Studio (1+0),35,1034,210
316,2,Friedrichshain,1-Room Studio (1+0),36,1053,210
317,2,Friedrichshain,1-Room Studio (1+0),32,923,210
318,2,Friedrichshain,1-Room Studio (1+0),38,1099,210
319,2,Friedrichshain,1-Room Studio (1+0),35,1006,210
320,2,Friedrichshain,1-Room Studio (1+0),36,1040,210
321,2,Friedrichshain,1-Room Studio (1+0),33,1085,210
322,2,Friedrichshain,1-Room Studio (1+0),38,1121,210
323,2,Friedrichshain,1-Room Studio (1+0),26,1086,210
324,2,Friedrichshain,1-Room Studio (1+0),42,1237,210
325,2,Friedrichshain,1-Room Studio (1+0),31,989,210
326,2,Friedrichshain,1-Room Studio (1+0),32,1090,210
327,2,Friedrichshain,1-Room Studio (1+0),35,1021,210
328,2,Friedrichshain,1-Room Studio (1+0),32,1081,210
329,2,Friedrichshain,1-Room Studio (1+0),41,1268,210
330,2,Friedrichshain,1-Room Studio (1+0),37,1089,210
331,2,Friedrichshain,1-Room Studio (1+0),25,906,210
332,2,Friedrichshain,1-Room Studio (1+0),34,1058,210
333,2,Friedrichshain,1-Room Studio (1+0),34,970,210
334,2,Friedrichshain,1-Room Studio (1+0),37,1142,210
335,2,Friedrichshain,1-Room Studio (1+0),37,1161,210
336,2,Friedrichshain,1-Room Studio (1+0),37,1079,210
337,2,Friedrichshain,1-Room Studio (1+0),34,1055,210
338,2,Friedrichshain,1-Room Studio (1+0),34,1110,210
339,2,Friedrichshain,1-Room Studio (1+0),37,1229,210
340,2,Friedrichshain,1-Room Studio (1+0),44,1235,210
341,2,Friedrichshain,1-Room Studio (1+0),25,962,210
342,2,Friedrichshain,1-Room Studio (1+0),32,966,210
343,2,Friedrichshain,1-Room Studio (1+0),32,987,210
344,2,Friedrichshain,1-Room Studio (1+0),37,1010,210
345,2,Friedrichshain,1-Room Studio (1+0),29,981,210
346,2,Friedrichshain,1-Room Studio (1+0),37,1142,210
347,2,Friedrichshain,1-Room Studio (1+0),30,919,210
348,2,Friedrichshain,1-Room Studio (1+0),32,1028,210
349,2,Friedrichshain,1-Room Studio (1+0),41,1053,210
350,2,Friedrichshain,1-Room Studio (1+0),33,952,210
351,2,Friedrichshain,1-Room Studio (1+0),27,982,210
352,2,Friedrichshain,1-Room Studio (1+0),36,1113,210
353,2,Friedrichshain,1-Room Studio (1+0),38,1093,210
354,2,Friedrichshain,1-Room Studio (1+0),32,1145,210
355,2,Friedrichshain,1-Room Studio (1+0),33,1076,210
356,2,Friedrichshain,1-Room Studio (1+0),34,939,210
357,2,Friedrichshain,1-Room Studio (1+0),25,853,210
358,2,Friedrichshain,1-Room Studio (1+0),39,1187,210
359,2,Friedrichshain,1-Room Studio (1+0),38,1063,210
360,2,Friedrichshain,1-Room Studio (1+0),41,1118,210
361,2,Friedrichshain,1-Room Studio (1+0),35,1067,210
362,2,Friedrichshain,1-Room Studio (1+0),33,1112,210
363,2,Friedrichshain,1-Room Studio (1+0),31,915,210
364,2,Friedrichshain,1-Room Studio (1+0),34,1026,210
365,2,Friedrichshain,1-Room Studio (1+0),44,1271,210
366,2,Friedrichshain,1-Room Studio (1+0),32,951,210
367,2,Friedrichshain,1-Room Studio (1+0),26,844,210
368,2,Friedrichshain,1-Room Studio (1+0),35,1154,210
369,2,Friedrichshain,1-Room Studio (1+0),39,1154,210
370,2,Friedrichshain,1-Room Studio (1+0),33,1048,210
371,2,Friedrichshain,1-Room Studio (1+0),32,1117,210
372,2,Friedrichshain,1-Room Studio (1+0),33,1027,210
373,2,Friedrichshain,1-Room Studio (1+0),25,876,210
374,2,Friedrichshain,1-Room Studio (1+0),38,1058,210
375,2,Friedrichshain,1-Room Studio (1+0),31,1044,210
376,2,Friedrichshain,1-Room Studio (1+0),27,987,210
377,2,Friedrichshain,1-Room Studio (1+0),32,991,210
378,2,Friedrichshain,1-Room Studio (1+0),29,983,210
379,2,Friedrichshain,1-Room Studio (1+0),44,1277,210
380,2,Friedrichshain,1-Room Studio (1+0),30,1046,210
381,2,Friedrichshain,1-Room Studio (1+0),33,1114,210
382,2,Friedrichshain,1-Room Studio (1+0),38,945,210
383,2,Friedrichshain,1-Room Studio (1+0),29,1017,210
384,2,Friedrichshain,1-Room Studio (1+0),35,1007,210
385,2,Friedrichshain,1-Room Studio (1+0),31,882,210
386,2,Friedrichshain,1-Room Studio (1+0),34,1183,210
387,2,Friedrichshain,1-Room Studio (1+0),38,1253,210
388,2,Friedrichshain,1-Room Studio (1+0),38,1184,210
389,2,Friedrichshain,1-Room Studio (1+0),43,1235,210
390,2,Friedrichshain,1-Room Studio (1+0),33,1094,210
391,2,Friedrichshain,1-Room Studio (1+0),41,1147,210
392,2,Friedrichshain,1-Room Studio (1+0),31,1004,210
393,2,Friedrichshain,1-Room Studio (1+0),38,1170,210
394,2,Friedrichshain,1-Room Studio (1+0),28,1057,210
395,2,Friedrichshain,1-Room Studio (1+0),31,980,210
396,2,Friedrichshain,1-Room Studio (1+0),30,1140,210
397,2,Friedrichshain,1-Room Studio (1+0),35,1017,210
398,2,Friedrichshain,1-Room Studio (1+0),38,1168,210
399,2,Friedrichshain,1-Room Studio (1+0),33,1082,210
400,2,Friedrichshain,1-Room Studio (1+0),30,948,210
401,2,Friedrichshain,1-Room Studio (1+0),25,809,210
402,2,Friedrichshain,1-Room Studio (1+0),42,1292,210
403,2,Friedrichshain,1-Room Studio (1+0),34,1150,210
404,2,Friedrichshain,1-Room Studio (1+0),33,1017,210
405,2,Friedrichshain,1-Room Studio (1+0),34,1043,210
406,2,Friedrichshain,1-Room Studio (1+0),33,1101,210
407,2,Friedrichshain,1-Room Studio (1+0),35,1111,210
408,2,Friedrichshain,1-Room Studio (1+0),39,1163,210
409,2,Friedrichshain,1-Room Studio (1+0),30,897,210
410,2,Friedrichshain,1-Room Studio (1+0),35,1058,210
411,2,Friedrichshain,1-Room Studio (1+0),34,1049,210
412,2,Friedrichshain,1-Room Studio (1+0),44,1150,210
413,2,Friedrichshain,1-Room Studio (1+0),25,908,210
414,2,Friedrichshain,1-Room Studio (1+0),32,1033,210
415,2,Friedrichshain,1-Room Studio (1+0),37,1181,210
416,2,Friedrichshain,1-Room Studio (1+0),27,891,210
417,2,Friedrichshain,1-Room Studio (1+0),36,1132,210
418,2,Friedrichshain,1-Room Studio (1+0),44,1287,210
419,2,Friedrichshain,1-Room Studio (1+0),34,997,210
420,2,Friedrichshain,1-Room Studio (1+0),31,960,210
421,2,Friedrichshain,1-Room Studio (1+0),37,1119,210
422,2,Friedrichshain,1-Room Studio (1+0),28,916,210
423,2,Friedrichshain,1-Room Studio (1+0),38,1143,210
424,2,Friedrichshain,1-Room Studio (1+0),37,1127,210
425,2,Friedrichshain,1-Room Studio (1+0),41,1190,210
426,2,Friedrichshain,1-Room Studio (1+0),32,959,210
427,2,Friedrichshain,1-Room Studio (1+0),35,922,210
428,2,Friedrichshain,1-Room Studio (1+0),33,1020,210
429,2,Friedrichshain,1-Room Studio (1+0),28,886,210
430,2,Friedrichshain,1-Room Studio (1+0),38,1136,210
431,2,Friedrichshain,1-Room Studio (1+0),34,1068,210
432,2,Friedrichshain,1-Room Studio (1+0),34,1125,210
433,2,Friedrichshain,1-Room Studio (1+0),35,981,210
434,2,Friedrichshain,1-Room Studio (1+0),41,1198,210
435,2,Friedrichshain,1-Room Studio (1+0),31,921,210
436,2,Friedrichshain,1-Room Studio (1+0),36,1079,210
437,2,Friedrichshain,1-Room Studio (1+0),41,1155,210
438,2,Friedrichshain,1-Room Studio (1+0),30,1032,210
439,2,Friedrichshain,1-Room Studio (1+0),38,1132,210
440,2,Friedrichshain,1-Room Studio (1+0),37,1102,210
441,2,Friedrichshain,1-Room Studio (1+0),35,1138,210
442,2,Friedrichshain,1-Room Studio (1+0),37,1094,210
443,2,Friedrichshain,1-Room Studio (1+0),40,1016,210
444,2,Friedrichshain,1-Room Studio (1+0),43,1110,210
445,2,Friedrichshain,1-Room Studio (1+0),31,994,210
446,2,Friedrichshain,1-Room Studio (1+0),33,1092,210
447,2,Friedrichshain,1-Room Studio (1+0),29,976,210
448,2,Friedrichshain,1-Room Studio (1+0),31,1014,210
449,2,Friedrichshain,1-Room Studio (1+0),34,1056,210
450,2,Friedrichshain,1-Room Studio (1+0),32,983,210
451,3,Kreuzberg,1-Room Studio (1+0),35,1115,220
452,3,Kreuzberg,1-Room Studio (1+0),31,934,220
453,3,Kreuzberg,1-Room Studio (1+0),37,1092,220
454,3,Kreuzberg,1-Room Studio (1+0),38,1058,220
455,3,Kreuzberg,1-Room Studio (1+0),26,864,220
456,3,Kreuzberg,1-Room Studio (1+0),31,981,220
457,3,Kreuzberg,1-Room Studio (1+0),31,1030,220
458,3,Kreuzberg,1-Room Studio (1+0),33,1031,220
459,3,Kreuzberg,1-Room Studio (1+0),35,1070,220
460,3,Kreuzberg,1-Room Studio (1+0),34,1071,220
461,3,Kreuzberg,1-Room Studio (1+0),30,1052,220
462,3,Kreuzberg,1-Room Studio (1+0),33,943,220
463,3,Kreuzberg,1-Room Studio (1+0),35,1007,220
464,3,Kreuzberg,1-Room Studio (1+0),37,1227,220
465,3,Kreuzberg,1-Room Studio (1+0),30,988,220
466,3,Kreuzberg,1-Room Studio (1+0),26,923,220
467,3,Kreuzberg,1-Room Studio (1+0),30,931,220
468,3,Kreuzberg,1-Room Studio (1+0),29,994,220
469,3,Kreuzberg,1-Room Studio (1+0),39,1131,220
470,3,Kreuzberg,1-Room Studio (1+0),30,1063,220
471,3,Kreuzberg,1-Room Studio (1+0),31,856,220
472,3,Kreuzberg,1-Room Studio (1+0),36,1010,220
473,3,Kreuzberg,1-Room Studio (1+0),38,1089,220
474,3,Kreuzberg,1-Room Studio (1+0),37,1178,220
475,3,Kreuzberg,1-Room Studio (1+0),29,916,220
